question_id,split,domain,question_type,difficulty,language,user_input,reference,response,status,retrieved_context_ids,faithfulness,answer_relevancy,context_precision,context_recall,factual_correctness,id_context_precision,id_context_recall,ragas_errors
test_langchain_019,test,langchain,procedural,medium,fr,Quel est le but d'une chaîne de récupération puis génération ?,Elle récupère d'abord des documents puis utilise leur contenu comme contexte pour produire une réponse davantage ancrée dans les sources.,"Le but d'une chaîne de récupération puis génération est de fournir des réponses pertinentes aux requêtes des utilisateurs. Cette chaîne utilise deux composants principaux : une interface de recherche pour trouver des informations pertinentes, et une interface de génération pour produire une réponse cohérente à partir de ces informations. En combinant ces deux composants, la chaîne peut offrir une expérience utilisateur plus efficace et plus satisfaisante. [S1]",valid,"[""langchain_src_oss_python_integrations_graphs_memgraph_mdx_ee76d031b560_chunk_0013"", ""langchain_src_oss_python_integrations_chat_cohere_mdx_abaac9a6701d_chunk_0003"", ""python_library_gc_rst_b49b95bc9da0_chunk_0001"", ""langchain_src_oss_python_integrations_graphs_sap_hana_rdf_graph_mdx_1cd08b3e69d0_chunk_0006"", ""langchain_src_oss_python_integrations_chat_cohere_mdx_abaac9a6701d_chunk_0002""]",1.0,0.909384456311689,0.9999999999,1.0,1.0,0.0,0.0,{}
test_langchain_020,test,langchain,procedural,medium,fr,Pourquoi la qualité du retriever influence-t-elle la réponse d'un RAG ?,Le générateur ne peut s'appuyer que sur le contexte fourni ; des documents absents ou non pertinents limitent la complétude et la fidélité de la réponse.,"La qualité du retriever peut influencer la réponse d'un RAG car il est responsable de récupérer les données pertinentes pour répondre à une requête. Un bon retriever permet de retourner des résultats pertinents et pertinents, ce qui améliore la qualité de la réponse finale. Les paramètres tels que `base_url`, `k`, `collection_names` et `timeout` peuvent affecter la performance et la précision du retriever. En outre, l'intégration de rerankers comme CohereRerank peut également améliorer la qualité des résultats en réorganisant les résultats retournés par le retriever. [S1], [S3], [S4]",valid,"[""langchain_src_oss_python_integrations_providers_graph_rag_mdx_14bee8ffe82e_chunk_0000"", ""langchain_src_oss_python_integrations_retrievers_perplexity_search_mdx_7b4b2bc1cc32_chunk_0007"", ""langchain_src_oss_python_integrations_retrievers_nvidia_mdx_ff00021affec_chunk_0003"", ""langchain_src_oss_python_integrations_retrievers_cohere_reranker_mdx_aed3e52cfd08_chunk_0009"", ""langchain_src_oss_python_integrations_retrievers_nvidia_mdx_ff00021affec_chunk_0005""]",1.0,0.9430591942061587,0.499999999975,1.0,1.0,0.4,1.0,{}
test_langchain_021,test,langchain,procedural,medium,fr,Quel rôle jouent les outils dans create_agent ?,Les outils sont des fonctions ou capacités que l'agent peut appeler pour accomplir des actions ou accéder à des informations.,"Les outils jouent le rôle de ressources disponibles pour l'agent créé par `create_agent`. Ils peuvent être des outils de transformation, comme ceux de `langchain_unstructured_transform` qui permettent de traiter des données non structurées telles que des fichiers PDF, ou des outils de recherche, de données client, etc. Les outils sont utilisés par l'agent pour effectuer des tâches spécifiques demandées dans les messages qu'il traite. [S1], [S4], [S5]",valid,"[""langchain_src_oss_python_integrations_tools_unstructured_transform_mdx_a3a2492240ca_chunk_0008"", ""langchain_src_oss_python_integrations_tools_databricks_mdx_db96e5d7a1c0_chunk_0001"", ""langchain_src_oss_python_integrations_middleware_openai_mdx_23d542323f04_chunk_0003"", ""langchain_src_oss_python_integrations_tools_cdp_agentkit_mdx_31fd95b9e365_chunk_0006"", ""langchain_src_oss_python_integrations_middleware_openai_mdx_23d542323f04_chunk_0005""]",1.0,0.9480021412087591,0.99999999998,1.0,0.62,0.0,0.0,{}
test_langchain_022,test,langchain,procedural,medium,fr,Pourquoi ne faut-il pas donner tous les outils possibles à un agent sans contrôle ?,Le harness doit composer seulement les capacités nécessaires et appliquer des politiques afin de limiter le comportement et la surface d'erreur.,"Il ne faut pas donner tous les outils possibles à un agent sans contrôle car cela peut entraîner des problèmes de sécurité et de qualité du résultat. Les outils peuvent être utilisés pour effectuer des tâches qui nécessitent des autorisations ou des informations sensibles, ce qui peut compromettre la confidentialité des données. De plus, certains outils peuvent renvoyer des résultats inexacts ou incomplets, ce qui peut affecter la qualité du travail de l'agent. En utilisant un agent avec des outils sélectionnés et contrôlés, il est possible de garantir que seuls les outils appropriés sont utilisés pour chaque tâche.",valid,"[""langchain_src_oss_python_integrations_tools_unstructured_transform_mdx_a3a2492240ca_chunk_0007"", ""langchain_src_oss_python_integrations_tools_azure_ai_services_mdx_9ee540be024f_chunk_0007"", ""langchain_src_oss_python_integrations_chat_perplexity_mdx_6ff5f6df99cf_chunk_0008"", ""langchain_src_oss_python_integrations_tools_stagehand_mdx_243cb26841af_chunk_0006"", ""langchain_src_oss_python_integrations_tools_index_mdx_abf2fa0c0a5d_chunk_0009""]",1.0,0.930374332465726,0.19999999998,1.0,0.6,0.4,1.0,{}
test_langchain_023,test,langchain,procedural,medium,fr,Qu'est-ce que la portabilité de l'interface de modèle annoncée par LangChain ?,Une interface standard permet de changer de fournisseur de modèle avec moins de changements dans l'application.,"La portabilité de l'interface de modèle annoncée par LangChain permet de changer facilement entre différentes implémentations sans altérer votre logique d'application. Cette abstraction vous permet de continuer à utiliser le même code pour interagir avec différents fournisseurs d'API qui hébergent des modèles AI, comme OpenAI, Anthropic, Google, etc. [S2]",valid,"[""langchain_src_oss_python_integrations_vectorstores_index_mdx_a229a2a64458_chunk_0001"", ""langchain_src_oss_python_integrations_providers_overview_mdx_681f248f3056_chunk_0000"", ""langchain_src_oss_python_integrations_providers_all_providers_mdx_90fa264aca5f_chunk_0002"", ""langchain_src_oss_python_integrations_chat_anthropic_mdx_a087d6ccf479_chunk_0049"", ""langchain_src_oss_python_integrations_chat_nvidia_ai_endpoints_mdx_4db4f8b5231b_chunk_0000""]",0.75,0.9226051927169734,0.5833333333041666,1.0,0.4,0.4,1.0,{}
test_langchain_024,test,langchain,procedural,medium,fr,Quel bénéfice apporte le traçage des exécutions d'agent ?,"Les traces permettent d'inspecter les appels, états et latences pour comprendre les échecs et améliorer le comportement.","Le tracage des exécutions d'agent permet de visualiser l'exécution du flux et la performance des opérations (appels LLM, utilisation des outils) grâce aux ID d'enregistrement. Il est possible de voir ces informations sur la plateforme Portkey. [S1]",valid,"[""langchain_src_oss_python_integrations_callbacks_google_bigquery_mdx_c4f6854f7d50_chunk_0029"", ""langchain_src_oss_python_integrations_providers_portkey_index_mdx_511a07598771_chunk_0006"", ""langchain_src_oss_python_integrations_middleware_anthropic_mdx_66de2759baf8_chunk_0018"", ""langchain_src_oss_python_integrations_agents_sap_hana_sparql_qa_agent_mdx_9803a692a6ce_chunk_0002"", ""langchain_src_oss_python_integrations_retrievers_egnyte_mdx_88a5df6b452a_chunk_0012""]",1.0,0.8882479891021132,0.9999999999666667,1.0,0.44,0.4,0.6666666666666666,{}
test_langchain_025,test,langchain,troubleshooting,medium,fr,Pourquoi différencier récupération et stockage vectoriel dans une architecture ?,Cette séparation permet de changer la source ou la stratégie de récupération sans confondre l'interface de recherche avec le mécanisme de stockage.,"Les systèmes d'architecture différentient la récupération et le stockage vectoriel pour plusieurs raisons :

1. **Efficacité de recherche** : En séparant la récupération et le stockage vectoriel, il est possible d'optimiser la recherche de données en fonction du contexte spécifique de chaque application. Par exemple, en utilisant des algorithmes de recherche adaptés aux dimensions des vecteurs, tels que l'indexation inversee ou des méthodes de recherche similaires telles que la recherche par proximité.

2. **Gestion des ressources** : La séparation permet également de gérer efficacement les ressources matérielles telles que la mémoire et la puissance de calcul. Le stockage vectoriel peut être optimisé pour minimiser l'utilisation de ressources, tandis que la récupération peut être optimisée pour maximiser la vitesse de traitement.

3. **Scalabilité** : La séparation permet également de rendre les systèmes plus scalables. En effet, il est",valid,"[""langchain_src_oss_python_integrations_embeddings_index_mdx_710ad842e029_chunk_0008"", ""langchain_src_oss_python_integrations_providers_oracleai_mdx_ba58039d7fbf_chunk_0001"", ""sklearn_modules_feature_extraction_rst_8d5df21962ff_chunk_0023"", ""python_c_api_typeobj_rst_56f43e7e04eb_chunk_0001"", ""langchain_src_oss_python_integrations_graphs_sap_hana_rdf_graph_mdx_1cd08b3e69d0_chunk_0006""]",0.7777777777777778,0.9127692678012114,0.49999999995,0.0,0.36,0.0,0.0,{}
test_langchain_026,test,langchain,troubleshooting,medium,fr,Quel est le rôle d'une requête non structurée pour un retriever ?,La requête en langage naturel est l'entrée utilisée par le retriever pour sélectionner les Documents à retourner.,"Un retriever est utilisé pour rechercher des documents dans une base de données. Dans le contexte des sources [S1] et [S5], il s'agit de retrievers basés respectivement sur des modèles génératifs de l'IA et l'intégration de recherche de Google Vertex AI. Pour une requête non structurée, le retriever retourne les documents qui correspondent le mieux à la requête, sans structure préalable imposée.

Dans le cas de l'exemple [S2], le retriever est utilisé en combinaison avec une chaîne de LangChain pour générer une réponse à une question à partir de plusieurs documents. Le retriever est utilisé pour trouver les documents pertinents avant que la chaîne de LangChain ne génère la réponse finale.",valid,"[""langchain_src_oss_python_integrations_retrievers_google_vertex_ai_search_m_2fcf212feb4f_chunk_0015"", ""langchain_src_oss_python_integrations_document_loaders_docling_mdx_422702634b36_chunk_0011"", ""langchain_src_oss_python_integrations_retrievers_egnyte_mdx_88a5df6b452a_chunk_0009"", ""langchain_src_oss_python_integrations_providers_plainid_mdx_dbd9df6c0905_chunk_0002"", ""langchain_src_oss_python_integrations_retrievers_google_vertex_ai_search_m_2fcf212feb4f_chunk_0013""]",1.0,0.8692795650885564,0.36666666664833336,0.0,0.6,0.4,0.6666666666666666,{}
test_langchain_027,test,langchain,troubleshooting,medium,fr,Comment convertir un modèle RAGatouille en retriever compatible LangChain ?,"L'exemple appelle RAG.as_langchain_retriever(k=3), puis le retriever obtenu peut être invoqué avec une requête.","Pour convertir un modèle RAGatouille en retriever compatible LangChain, vous pouvez utiliser la fonction `as_langchain_retriever` comme indiqué dans le passage [S2]. Voici comment cela peut être fait :

```python
from langchain_classic.retrievers.vectorstore import VectorStoreRetriever

# Assuming you have already initialized your RAGatouille model
RAG = ...

# Convert the RAGatouille model to a LangChain retriever
retriever = VectorStoreRetriever(vectorstore=..., retriever=RAG.as_langchain_retriever(k=3))
```",partial,"[""langchain_src_oss_python_integrations_retrievers_ragatouille_mdx_671ef58388ef_chunk_0000"", ""langchain_src_oss_python_integrations_retrievers_ragatouille_mdx_671ef58388ef_chunk_0010"", ""langchain_src_oss_python_integrations_retrievers_cohere_reranker_mdx_aed3e52cfd08_chunk_0009"", ""langchain_src_oss_python_integrations_document_loaders_docling_mdx_422702634b36_chunk_0011"", ""langchain_src_oss_python_integrations_retrievers_ragatouille_mdx_671ef58388ef_chunk_0001""]",,0.953742335990472,0.99999999995,1.0,0.67,0.2,1.0,"{""faithfulness"": ""IncompleteOutputException: The output is incomplete due to a max_tokens length limit.""}"
test_langchain_028,test,langchain,troubleshooting,medium,fr,Pourquoi une application RAG doit-elle conserver les sources récupérées ?,"Conserver les sources rend la réponse vérifiable, facilite le débogage de la récupération et permet d'afficher des citations à l'utilisateur.","Une application RAG doit conserver les sources récupérées pour pouvoir identifier les modifications apportées aux données depuis sa dernière exécution. En conservant ces sources, l'application peut déterminer si une donnée est nouvelle, modifiée ou supprimée grâce à la propriété `change_types` [S1]. Cette information permet ensuite à l'application de mettre à jour ses entrées de données dans son magasin de chunks et vecteurs.",valid,"[""langchain_src_oss_python_integrations_document_loaders_powerscale_mdx_1d317d16dffe_chunk_0009"", ""langchain_src_oss_python_integrations_embeddings_google_generative_ai_mdx_de334a26a1c1_chunk_0008"", ""langchain_src_oss_python_integrations_embeddings_google_vertex_ai_mdx_c6a6826d2128_chunk_0005"", ""langchain_src_oss_python_integrations_embeddings_ibm_watsonx_mdx_36eb6a4bd00a_chunk_0006"", ""langchain_src_oss_python_integrations_embeddings_databricks_mdx_067baf7016d4_chunk_0006""]",1.0,0.9999999999988258,0.7499999999625,1.0,0.0,0.2,1.0,{}
test_langchain_029,test,langchain,troubleshooting,medium,fr,Qu'est-ce que l'orchestration agentique par rapport à une réponse unique ?,"L'orchestration gère la séquence d'actions, appels d'outils et états autour du modèle plutôt que de demander une seule complétion isolée.","L'orchestration agentique est un processus qui permet d'exécuter plusieurs tâches ou actions en même temps pour obtenir une réponse finale. Il utilise différentes outils et modèles pour générer la réponse. En revanche, une réponse unique est simplement la sortie d'un seul calcul ou traitement.",valid,"[""langchain_src_oss_python_integrations_tools_azure_dynamic_sessions_mdx_5b668f0a50e0_chunk_0006"", ""langchain_src_oss_python_integrations_chat_cohere_mdx_abaac9a6701d_chunk_0003"", ""langchain_src_oss_python_integrations_callbacks_google_bigquery_mdx_c4f6854f7d50_chunk_0024"", ""langchain_src_oss_python_integrations_chat_cohere_mdx_abaac9a6701d_chunk_0002"", ""langchain_src_oss_python_integrations_callbacks_google_bigquery_mdx_c4f6854f7d50_chunk_0041""]",0.8571428571428571,0.9671500426924265,0.9999999999,1.0,0.73,0.4,1.0,{}
test_langchain_030,test,langchain,troubleshooting,medium,fr,Quel est le rôle du modèle dans un agent LangChain ?,"Le modèle produit ou guide les décisions dans la boucle, tandis que le harness organise les outils, instructions et middleware autour de lui.","Le modèle dans un agent LangChain est utilisé pour générer des réponses à des demandes ou des questions posées par l'utilisateur. Il sert donc à l'intelligence artificielle de l'agent. Les modèles utilisés peuvent être différents selon les besoins de l'application, comme `nvidia/nemotron-3-ultra-550b-a55b`, `anthropic/claude-sonnet-4.6` ou `gpt-5.4-mini`.",valid,"[""langchain_src_oss_python_integrations_providers_nvidia_mdx_981783fff667_chunk_0020"", ""langchain_src_oss_python_integrations_tools_composio_mdx_6ead3c656e07_chunk_0009"", ""langchain_src_oss_python_integrations_tools_unstructured_transform_mdx_a3a2492240ca_chunk_0008"", ""langchain_src_oss_python_integrations_tools_bedrock_agentcore_code_interpr_d9fad9eeb53c_chunk_0007"", ""langchain_src_oss_python_integrations_providers_nvidia_mdx_981783fff667_chunk_0012""]",1.0,0.9999999999998197,0.8041666666465626,1.0,0.75,0.0,0.0,{}
test_langchain_031,test,langchain,troubleshooting,medium,fr,Comment l'exemple configure-t-il un identifiant de fil pour une invocation d'agent ?,"Il place thread_id dans le dictionnaire config sous la clé configurable, par exemple {""configurable"": {""thread_id"": ""abc123""}}.","L'exemple configure l'identifiant de fil pour une invocation d'agent en utilisant le champ `thread_id` dans le dictionnaire `configurable`. Il est défini comme suit : `{""configurable"": {""thread_id"": ""session-1""}}`. [S1]",valid,"[""langchain_src_oss_python_integrations_providers_aws_mdx_d8485454b07d_chunk_0008"", ""langchain_src_oss_python_integrations_callbacks_google_bigquery_mdx_c4f6854f7d50_chunk_0038"", ""langchain_src_oss_python_integrations_tools_bedrock_agentcore_browser_mdx_60b4ebd2dc86_chunk_0022"", ""langchain_src_oss_python_integrations_chat_anthropic_mdx_a087d6ccf479_chunk_0036"", ""langchain_src_oss_python_integrations_providers_aws_mdx_d8485454b07d_chunk_0015""]",1.0,0.8795418385116295,0.99999999998,1.0,0.4,0.0,0.0,{}
test_langchain_032,test,langchain,troubleshooting,medium,fr,Quelle différence entre un outil et un retriever ?,"Un retriever retourne des Documents pour une requête ; un outil est une capacité générale que l'agent peut appeler, éventuellement pour rechercher ou agir.","Selon les sources fournies [S2], un outil est une utilité conçue pour être appelée par un modèle : ses entrées sont conçues pour être générées par des modèles, et ses sorties sont conçues pour être transmises aux modèles. Un retriever, quant à lui, n'est pas explicitement défini comme un outil dans les sources fournies, mais il s'agit généralement d'une fonction qui récupère des données pertinentes en répondant à une requête. Il est donc possible que le retriever soit considéré comme un outil dans certains contextes, mais il n'y a pas de différence formelle entre les deux concepts.",valid,"[""langchain_src_oss_python_integrations_retrievers_google_vertex_ai_search_m_2fcf212feb4f_chunk_0015"", ""langchain_src_oss_python_integrations_tools_index_mdx_abf2fa0c0a5d_chunk_0000"", ""langchain_src_oss_python_integrations_llms_ibm_watsonx_mdx_e827bb4b9e1e_chunk_0008"", ""langchain_src_oss_python_integrations_retrievers_ragatouille_mdx_671ef58388ef_chunk_0000"", ""langchain_src_oss_python_integrations_document_transformers_google_cloud_v_2a0505580dfa_chunk_0004""]",0.5714285714285714,0.9718049952261957,0.499999999975,1.0,0.8,0.4,1.0,{}
test_langchain_033,test,langchain,multi_step,hard,fr,Comment rendre un vector store plus facile à utiliser dans une chaîne LangChain ?,"L'exemple transforme le vector store en retriever avec as_retriever, puis appelle invoke sur ce retriever.","Pour rendre un vector store plus facile à utiliser dans une chaîne LangChain, vous pouvez le transformer en un retriever en utilisant la méthode `as_retriever()`. Cette transformation permet d'utiliser le vector store comme un outil de recherche plus simple dans votre chaîne LangChain. Les exemples suivants montrent comment cela peut être fait pour différentes implémentations de vector store :

Exemple 1 : [S1]
```python
retriever = vector_store.as_retriever(
    search_type=""similarity_score_threshold"",
    search_kwargs={""k"": 1, ""score_threshold"": 0.4},
)
retriever.invoke(""Stealing from the bank is a crime"")
```

Exemple 2 : [S2]
```python
retriever = vector_store.as_retriever(search_type=""mmr"", search_kwargs={""k"": 1})
retriever.invoke(""thud"")
```

Exemple 3 : [S",valid,"[""langchain_src_oss_python_integrations_vectorstores_turbopuffer_mdx_718b7bad3c6d_chunk_0009"", ""langchain_src_oss_python_integrations_vectorstores_databricks_vector_searc_91f5cd3f5a5c_chunk_0012"", ""langchain_src_oss_python_integrations_vectorstores_pgvector_mdx_98e48e1e45f5_chunk_0012"", ""langchain_src_oss_python_integrations_vectorstores_index_mdx_a229a2a64458_chunk_0001"", ""langchain_src_oss_python_integrations_vectorstores_pinecone_sparse_mdx_9460a82e9f32_chunk_0009""]",1.0,0.8988960563528324,0.99999999998,1.0,0.67,0.2,1.0,{}
test_langchain_034,test,langchain,multi_step,hard,fr,Quelle contrainte le prompt de l'exemple de chaîne RAG impose-t-il à la réponse ?,Il demande de répondre à la question uniquement à partir du contexte fourni.,Le prompt de l'exemple de chaîne RAG impose que la réponse soit basée seulement sur le contexte fourni. Il n'y a donc pas de contrainte particulière sur la forme ou le contenu de la réponse. [S2],valid,"[""langchain_src_oss_python_integrations_document_transformers_google_cloud_v_2a0505580dfa_chunk_0022"", ""langchain_src_oss_python_integrations_retrievers_perplexity_search_mdx_7b4b2bc1cc32_chunk_0007"", ""langchain_src_oss_python_integrations_retrievers_nvidia_mdx_ff00021affec_chunk_0005"", ""langchain_src_oss_python_integrations_retrievers_cohere_reranker_mdx_aed3e52cfd08_chunk_0009"", ""langchain_src_oss_python_integrations_chat_nvidia_ai_endpoints_mdx_4db4f8b5231b_chunk_0014""]",0.5,0.9030760338150395,0.6791666666496875,1.0,1.0,0.2,1.0,{}
test_langchain_035,test,langchain,multi_step,hard,fr,Quelle recommandation la documentation donne-t-elle avant de choisir un modèle d'embeddings à partir du classement MTEB ?,"Elle recommande d'exécuter une petite évaluation sur ses propres données avant de s'engager, car les résultats du classement ne se transfèrent pas toujours.","La documentation recommande de commencer par le classement MTEB pour trouver des modèles d'embeddings. Il est important de filtrer par votre langue(s) et tâche (la tâche de récupération étant la plus courante pour RAG). Ensuite, il est conseillé de faire une petite évaluation sur vos propres données avant de se décider définitivement. Pour cela, vous pouvez utiliser l'outil LangSmith, comme indiqué dans les guides d'évaluation. [S1]",valid,"[""langchain_src_oss_python_integrations_embeddings_index_mdx_710ad842e029_chunk_0005"", ""langchain_src_oss_python_integrations_embeddings_sentence_transformers_mdx_99612eef9897_chunk_0003"", ""langchain_src_oss_python_integrations_embeddings_nvidia_ai_endpoints_mdx_8e25641bf2e7_chunk_0002"", ""langchain_src_oss_python_integrations_embeddings_google_generative_ai_mdx_de334a26a1c1_chunk_0011"", ""langchain_src_oss_python_integrations_embeddings_instruct_embeddings_mdx_0e6fe6e9cb16_chunk_0000""]",1.0,0.9418190182314622,0.6999999999766667,1.0,0.29,0.0,0.0,{}
test_langchain_036,test,langchain,multi_step,hard,fr,Pourquoi un retriever est-il plus général qu'un vector store ?,Il décrit seulement le contrat de retour de Documents ; l'implémentation peut venir d'un vector store ou d'une autre source d'information.,"Un retriever est plus général qu'un vector store car il permet de récupérer des documents à partir d'une source de données vectorielle, tout en offrant différentes options de recherche. Les vector stores sont des sources de données vectorielles, mais les retrievers généralisent cette fonctionnalité pour permettre des recherches plus complexes, telles que la recherche par similitude de score ou la recherche maximale de pertinence marginale.",valid,"[""langchain_src_oss_python_integrations_providers_redis_mdx_6a47186ecb5b_chunk_0010"", ""langchain_src_oss_python_integrations_vectorstores_turbopuffer_mdx_718b7bad3c6d_chunk_0009"", ""langchain_src_oss_python_integrations_vectorstores_databricks_vector_searc_91f5cd3f5a5c_chunk_0012"", ""langchain_src_oss_python_integrations_vectorstores_pgvector_mdx_98e48e1e45f5_chunk_0012"", ""langchain_src_oss_python_integrations_vectorstores_azure_db_for_postgresql_259460f6a60a_chunk_0021""]",1.0,0.9588827917027395,0.3333333333,1.0,0.88,0.4,1.0,{}
test_langchain_037,test,langchain,multi_step,hard,fr,Quel problème peut résoudre la compression automatique de contexte mentionnée pour Deep Agents ?,Elle aide à gérer un contexte long en résumant ou réduisant l'information conservée dans l'exécution de l'agent.,"La compression automatique de contexte mentionnée pour Deep Agents peut résoudre le problème de réduire la taille du contexte utilisé par l'agent lorsqu'il traite des requêtes complexes ou volumineuses. En réduisant la taille du contexte, l'agent peut traiter plus rapidement les requêtes et consommer moins de ressources. [S5]",valid,"[""langchain_src_oss_python_integrations_middleware_nvidia_mdx_c5229f05ebb6_chunk_0002"", ""langchain_src_oss_python_integrations_providers_browserbase_mdx_dc42c8e0af5f_chunk_0007"", ""langchain_src_oss_python_integrations_providers_nvidia_mdx_981783fff667_chunk_0012"", ""langchain_src_oss_python_integrations_middleware_nvidia_mdx_c5229f05ebb6_chunk_0005"", ""langchain_src_oss_python_integrations_retrievers_cohere_reranker_mdx_aed3e52cfd08_chunk_0009""]",0.0,0.8956390905016275,0.19999999998,1.0,0.67,0.0,0.0,{}
test_langchain_038,test,langchain,multi_step,hard,fr,Comment l'exemple crée-t-il un agent qui peut répondre à une question météo ?,"Il appelle create_agent avec un modèle, la liste tools contenant weather_tool et un format de réponse, puis invoque l'agent avec un message utilisateur.","Les exemples fournis montrent comment créer un agent utilisé pour répondre à des questions météo. Chaque exemple utilise différents outils et intègre différents modèles de dialogue.

Exemple 1 et 2 utilisent le même outil `weather_tool` pour obtenir la réponse météo. Ils utilisent respectivement les modèles Claude Sonnet 4 de Anthropic et GPT-5.5 de OpenAI.

Exemple 3 utilise le modèle Claude Sonnet 4-6 de Anthropic, ainsi que les outils `tool_search`, `get_weather`, et `search_files`. Il utilise également un middleware BedrockPromptCachingMiddleware pour cacher les prompts pendant 5 minutes.

Exemple 4 utilise le modèle Claude Sonnet 4-6 de Anthropic, ainsi que les outils `tool_search_tool_regex_20251119`, `get_weather`, et `search_files`. Il utilise également un mécanisme de liage des outils pour les incorporer au modèle.",valid,"[""langchain_src_oss_python_integrations_chat_anthropic_mdx_a087d6ccf479_chunk_0056"", ""langchain_src_oss_python_integrations_chat_openai_mdx_063893769b54_chunk_0021"", ""langchain_src_oss_python_integrations_middleware_aws_mdx_ded961889eb2_chunk_0004"", ""langchain_src_oss_python_integrations_chat_anthropic_mdx_a087d6ccf479_chunk_0086"", ""langchain_src_oss_python_integrations_chat_azure_chat_openai_mdx_054973424083_chunk_0012""]",1.0,0.8899658608648151,0.8874999999778125,1.0,0.85,0.2,1.0,{}
test_langchain_039,test,langchain,multi_step,hard,fr,Quel est le rôle des garde-fous dans un harness d'agent ?,Les garde-fous sont des comportements ajoutés autour du modèle pour contrôler les actions et réduire les réponses ou usages non souhaités.,"Les garde-fous dans un harness d'agent sont des outils ou des mécanismes qui permettent de gérer certaines fonctionnalités telles que la mémoire de l'agent, la gestion du contexte, les opérations de fichier système, les redémarrages, la gestion des appels d'outils, etc. Ils sont utilisés pour améliorer la performance et la précision de l'agent, notamment lorsqu'il s'agit de tâches impliquant l'utilisation d'outils et la raisonnement multistage.

Dans le cas des harness profiles de NVIDIA Nemotron 3 Ultra, ils ajoutent des conseils de prompts modèle-spécifiques, décrivent les outils et intègrent du middleware pour les appels d'outils, les opérations de fichiersystème, les redémarrages, la gestion du contexte et les réponses finales.

Il existe différents types de garde-fous, comme ceux basés sur l'ét",partial,"[""langchain_src_oss_python_integrations_middleware_nvidia_mdx_c5229f05ebb6_chunk_0002"", ""langchain_src_oss_python_integrations_providers_nvidia_mdx_981783fff667_chunk_0017"", ""langchain_src_oss_python_integrations_middleware_nvidia_mdx_c5229f05ebb6_chunk_0014"", ""langchain_src_oss_python_integrations_middleware_anthropic_mdx_66de2759baf8_chunk_0016"", ""langchain_src_oss_python_integrations_chat_anthropic_mdx_a087d6ccf479_chunk_0036""]",,0.900035302634826,0.9999999999,0.0,,0.2,1.0,"{""faithfulness"": ""IncompleteOutputException: The output is incomplete due to a max_tokens length limit."", ""factual_correctness"": ""IncompleteOutputException: The output is incomplete due to a max_tokens length limit.""}"
test_langchain_040,test,langchain,multi_step,hard,fr,Pourquoi le découpage des documents est-il important pour la récupération documentaire ?,"Un découpage approprié est critique pour la récupération ; plusieurs techniques existent, notamment selon les espaces ou le découpage récursif par longueur de caractères.","Le découpage des documents est important pour la récupération documentaire car il permet de faciliter l'accès aux informations contenues dans les documents. Les techniques de découpage peuvent varier, allant des techniques simples basées sur l'espace blanc jusqu'à des techniques plus sophistiquées telles que celle proposée par Docugami qui se base sur une approche intelligente de découpage en arbre XML semantique. Cette approche permet de représenter les documents de manière plus significative que les découpages basés sur la longueur ou l'espace blanc.

Dans le cas de Docugami, cette approche permet également de mettre en place des annotations semantiques cohérentes sur chaque document, ce qui facilite les requêtes hiérarchiques cohérentes sur plusieurs documents, même si ces derniers sont écrits et formatés différemment. Elle permet également de structurer les documents en arbre XML indiquant les contours structuraux de chaque document, de manière à être compatible avec tous les formats de documents supportés, tels que les fichiers PDF ou",valid,"[""langchain_src_oss_python_integrations_document_loaders_docugami_mdx_f8991a269783_chunk_0002"", ""langchain_src_oss_python_integrations_document_loaders_oracleai_mdx_9ff63c1973cc_chunk_0006"", ""langchain_src_oss_python_integrations_document_loaders_docugami_mdx_f8991a269783_chunk_0029"", ""langchain_src_oss_python_integrations_document_loaders_docugami_mdx_f8991a269783_chunk_0021"", ""langchain_src_oss_python_integrations_document_loaders_docugami_mdx_f8991a269783_chunk_0017""]",1.0,0.8561440255438274,0.499999999975,1.0,0.33,0.2,1.0,{}
